VernacularNameCategory,ScientificName,Species,IndividualCount,CategoricalAbundance,Density,Condition,Temperature,Locality,ObservationYear,latitude,longitude,LocationAccuracy,SurveyID,EventID,SamplingEquipment,DataProvider,RecordType,Repository,SampleID
,,,,,,,,,,degrees_north,degrees_east,,,,,,,,
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-006a
gorgonian coral,Acanella sp.,NA,1,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.2933,-157.5417,>1000m,NA,M-213,submersible,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 909
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-007c
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29333,-157.54167,>1000m,NA,M-213,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-213-s1-002a
gorgonian coral,Acanella sp.,NA,1,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.2933,-157.5417,>1000m,NA,M-213,submersible,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 943
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-034d
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-035a
gorgonian coral,Acanella sp.,NA,1,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.2933,-157.5417,>1000m,NA,M-213,submersible,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 914
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s2-004e
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-002a
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s2-001c
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-011a
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s2-001e
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-017c
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.54667,-154.81667,>1000m,NA,M-232,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-232-s2-006c
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s1-010a
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-014a
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-008f
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.54667,-154.81667,>1000m,NA,M-232,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-232-s2-018
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-004c
gorgonian coral,Keratoisis sp.,NA,5,NA,-999,Live,1.6,Bonanza Seamount,1984,31.13,-122.2,NA,NA,NA,NA,"Smithsonian Institution, National Museum of Natural History",specimen,"National Museum of Natural History, Smithsonian Institution, Washington D.C.",USNM 83572
gorgonian coral,Lepidisis cf. olapa,olapa,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Bank 66,1984,23.89333,-165.83333,>1000m,NA,M-273,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-273-s2-012a
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,1.0,NA,1984,57.34116,-167.72591,>1000m,198401,84,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,2.3,NA,1984,58.33541,-167.18042,>1000m,198402,75,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,6.0,NA,1984,58.32717,-159.56691,>1000m,198402,4,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-1.0,NA,1984,59.67375,-169.27341,>1000m,198401,106,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-1.2,NA,1984,59.33025,-171.82991,>1000m,198401,134,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-1.2,NA,1984,60.0025,-169.33125,>1000m,198401,107,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-1.4,NA,1984,59.99542,-169.97159,>1000m,198402,111,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.5,NA,1984,58.99867,-169.85541,>1000m,198402,108,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-0.9,NA,1984,60.34492,-169.33592,>1000m,198401,108,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,3.5,NA,1984,58.66325,-166.56316,>1000m,198401,75,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,1.8,NA,1984,57.66058,-166.50591,>1000m,198401,72,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-1.2,NA,1984,60.99717,-172.8125,>1000m,198402,116,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-0.4,NA,1984,59.66875,-169.94367,>1000m,198402,110,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,1.2,NA,1984,57.331,-167.12583,>1000m,198402,72,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,4.0,NA,1984,58.00059,-164.628,>1000m,198402,41,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-0.4,NA,1984,58.33042,-170.3755,>1000m,198401,115,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,3.2,NA,1984,58.66475,-167.21417,>1000m,198402,76,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-0.4,NA,1984,59.33433,-170.54525,>1000m,198401,112,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-0.8,NA,1984,59.66375,-171.25409,>1000m,198402,121,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,7.8,NA,1984,58.3285,-160.75534,>1000m,198402,16,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,1.0,NA,1984,58.33325,-167.83016,>1000m,198401,81,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,2.7,NA,1984,58.67267,-167.85967,>1000m,198401,80,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,2.2,NA,1984,57.663,-170.29133,>1000m,198401,118,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.2,NA,1984,58.33758,-169.73617,>1000m,198402,106,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.0,NA,1984,58.65083,-170.42491,>1000m,198401,114,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,2.8,NA,1984,59.00008,-168.54033,>1000m,198402,83,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,1.2,NA,1984,57.00183,-167.09075,>1000m,198402,71,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.8,NA,1984,56.99975,-166.4725,>1000m,198401,70,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.0,NA,1984,59.66625,-171.89492,>1000m,198401,135,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.1,NA,1984,59.66759,-168.6205,>1000m,198402,81,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-1.1,NA,1984,59.673,-172.55958,>1000m,198402,144,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.1,NA,1984,60.32575,-168.69692,>1000m,198402,79,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,1.8,NA,1984,57.33175,-163.39075,>1000m,198402,31,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,2.6,NA,1984,59.00275,-175.7415,>1000m,198402,205,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.4,NA,1984,56.66817,-164.59884,>1000m,198402,45,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.3,NA,1984,58.66958,-169.80092,>1000m,198402,107,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.1,NA,1984,57.82725,-168.67883,>1000m,198402,87,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-0.5,NA,1984,59.83067,-172.25642,>1000m,198401,136,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,3.1,NA,1984,57.66533,-163.37008,>1000m,198402,32,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,1.1,NA,1984,56.99417,-167.68559,>1000m,198401,85,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,1.1,NA,1984,57.66667,-167.14667,>1000m,198402,73,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-1.2,NA,1984,60.66358,-171.41291,>1000m,198402,113,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.7,NA,1984,57.67242,-167.76,>1000m,198401,83,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.2,NA,1984,59.98033,-168.65225,>1000m,198402,80,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.5,NA,1984,57.67725,-168.39684,>1000m,198402,88,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,3.8,NA,1984,57.32883,-159.66633,>1000m,198402,7,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.1,NA,1984,56.99842,-164.591,>1000m,198402,44,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,3.0,NA,1984,58.32883,-166.55817,>1000m,198401,74,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.8,NA,1984,58.334,-168.46308,>1000m,198402,85,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,2.3,NA,1984,58.66159,-168.49934,>1000m,198402,84,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.8,NA,1984,57.31308,-169.053,>1000m,198401,96,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.7,NA,1984,59.33567,-169.9085,>1000m,198402,109,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,1.9,NA,1984,59.0125,-169.18534,>1000m,198401,104,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-0.9,NA,1984,60.29116,-170.63484,>1000m,198401,109,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,3.4,NA,1984,58.33458,-164.63467,>1000m,198402,40,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-1.3,NA,1984,60.335,-171.36508,>1000m,198402,119,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,0.0,NA,1984,57.501,-169.21284,>1000m,198401,97,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,1.4,NA,1984,57.33017,-168.37933,>1000m,198402,90,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,-1.4,NA,1984,60.34042,-170.00917,>1000m,198402,112,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,1.5,NA,1984,57.16866,-168.62875,>1000m,198402,91,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,2.6,NA,1984,57.66158,-160.90325,>1000m,198402,14,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
soft coral,Gersemia sp.,NA,-999,NA,-999,NA,3.2,NA,1984,58.33825,-165.94292,>1000m,198402,61,trawl,"NOAA, Alaska Fisheries Science Center",catch record,"NOAA, Alaska Fisheries Science Center",NA
